,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
0,30002,2,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,13089,3548
11,30004,2,Alpharetta,Fulton County,34.14,-84.29,Georgia,13121,4126
33,30005,2,Alpharetta,Fulton County,34.09,-84.22,Georgia,13121,4126
41,30006,1,Marietta,Cobb County,,,Georgia,13067,1882
44,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,13067,1882
123,30009,1,Alpharetta,Fulton County,34.08,-84.3,Georgia,13121,4126
129,30010,3,Norcross,Gwinnett County,,,Georgia,13135,1964
130,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,13013,298
173,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,13247,385
242,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,13247,385
337,30014,2,Covington,Newton County,33.6,-83.8,Georgia,13217,812
502,30015,1,Covington,Newton County,,,Georgia,13217,812
508,30016,2,Covington,Newton County,33.5,-83.9,Georgia,13217,812
792,30017,3,Grayson,Gwinnett County,33.89,-83.96,Georgia,13135,1964
814,30019,2,Dacula,Gwinnett County,34.0,-83.9,Georgia,13135,1964
854,30021,1,Clarkston,DeKalb County,33.81,-84.24,Georgia,13089,3548
908,30022,1,Alpharetta,Fulton County,34.02,-84.25,Georgia,13121,4126
930,30023,3,Alpharetta,Fulton County,,,Georgia,13121,4126
931,30024,1,Suwanee,Gwinnett County,34.07,-84.1,Georgia,13135,1964
952,30025,1,Social Circle,Walton County,33.6,-83.7,Georgia,13297,703
990,30026,1,North Metro,Gwinnett County,,,Georgia,13135,1964
992,30028,3,Cumming,Forsyth County,34.3,-84.2,Georgia,13117,199
1021,30030,1,Decatur,DeKalb County,33.77,-84.29,Georgia,13089,3548
1032,30031,2,Decatur,Dekalb County,,,Georgia,NA,22
1035,30032,1,Decatur,DeKalb County,33.75,-84.27,Georgia,13089,3548
1282,30033,2,Decatur,DeKalb County,33.82,-84.29,Georgia,13089,3548
1291,30034,1,Decatur,DeKalb County,33.69,-84.25,Georgia,13089,3548
1486,30035,3,Decatur,DeKalb County,33.73,-84.2,Georgia,13089,3548
1605,30036,3,Decatur,Dekalb County,,,Georgia,NA,22
1606,30038,2,Lithonia,DeKalb County,33.66,-84.14,Georgia,13089,3548
1809,30039,1,Snellville,Gwinnett County,33.8,-84.03,Georgia,13135,1964
1976,30040,1,Cumming,Forsyth County,34.2,-84.2,Georgia,13117,199
2022,30041,1,Cumming,Forsyth County,34.2,-84.1,Georgia,13117,199
2052,30043,3,Lawrenceville,Gwinnett County,34.01,-84.01,Georgia,13135,1964
2137,30044,2,Lawrenceville,Gwinnett County,33.92,-84.07,Georgia,13135,1964
2273,30045,1,Lawrenceville,Gwinnett County,33.93,-83.92,Georgia,13135,1964
2340,30046,1,Lawrenceville,Gwinnett County,33.95,-84.0,Georgia,13135,1964
2437,30047,1,Lilburn,Gwinnett County,33.87,-84.11,Georgia,13135,1964
2499,30052,1,Loganville,Walton County,33.8,-83.9,Georgia,13297,703
2628,30054,1,Oxford,Newton County,33.68,-83.86,Georgia,13217,812
2648,30055,2,Mansfield,Jasper County,33.5,-83.7,Georgia,13159,60
2654,30056,2,Newborn,Jasper County,33.5,-83.65,Georgia,13159,60
2659,30058,2,Lithonia,DeKalb County,33.74,-84.1,Georgia,13089,3548
2955,30060,2,Marietta,Cobb County,33.93,-84.54,Georgia,13067,1882
3062,30061,1,Marietta,Cobb County,,,Georgia,13067,1882
3065,30062,2,Marietta,Cobb County,34.0,-84.47,Georgia,13067,1882
3117,30064,3,Marietta,Cobb County,33.93,-84.62,Georgia,13067,1882
3158,30066,3,Marietta,Cobb County,34.02,-84.5,Georgia,13067,1882
3219,30067,2,Marietta,Cobb County,33.93,-84.46,Georgia,13067,1882
3330,30068,2,Marietta,Cobb County,33.97,-84.44,Georgia,13067,1882
3342,30069,1,Marietta,Cobb County,,,Georgia,13067,1882
3343,30070,1,Porterdale,Newton County,33.6,-83.8,Georgia,13217,812
3344,30071,3,Norcross,Gwinnett County,33.94,-84.21,Georgia,13135,1964
3361,30072,3,Pine Lake,DeKalb County,33.78,-84.2,Georgia,13089,3548
3362,30075,2,Roswell,Fulton County,34.06,-84.38,Georgia,13121,4126
3375,30076,1,Roswell,Fulton County,34.02,-84.31,Georgia,13121,4126
3415,30077,1,Roswell,Fulton County,,,Georgia,13121,4126
3416,30078,1,Snellville,Gwinnett County,33.86,-84.01,Georgia,13135,1964
3489,30079,2,Scottdale,DeKalb County,33.79,-84.26,Georgia,13089,3548
3502,30080,2,Smyrna,Cobb County,33.87,-84.5,Georgia,13067,1882
3559,30082,1,Smyrna,Cobb County,33.86,-84.53,Georgia,13067,1882
3575,30083,1,Stone Mountain,DeKalb County,33.79,-84.2,Georgia,13089,3548
3842,30084,2,Tucker,DeKalb County,33.86,-84.21,Georgia,13089,3548
3881,30085,2,Tucker,Dekalb County,,,Georgia,NA,22
3883,30086,2,Stone Mountain,Dekalb County,,,Georgia,NA,22
3886,30087,1,Stone Mountain,DeKalb County,33.82,-84.11,Georgia,13089,3548
3968,30088,2,Stone Mountain,DeKalb County,33.76,-84.17,Georgia,13089,3548
4096,30091,3,Norcross,Gwinnett County,,,Georgia,13135,1964
4097,30092,2,Norcross,Gwinnett County,33.97,-84.23,Georgia,13135,1964
4129,30093,1,Norcross,Gwinnett County,33.91,-84.18,Georgia,13135,1964
4222,30094,1,Conyers,Rockdale County,33.6,-84.1,Georgia,13247,385
4275,30095,2,Duluth,Gwinnett County,,,Georgia,13135,1964
4276,30096,2,Duluth,Gwinnett County,33.98,-84.15,Georgia,13135,1964
4378,30097,1,Duluth,Fulton County,34.02,-84.14,Georgia,13121,4126
4388,30101,1,Acworth,Cobb County,34.03,-84.7,Georgia,13067,1882
4446,30102,2,Acworth,Cherokee County,34.11,-84.63,Georgia,13057,585
4549,30103,1,Adairsville,Bartow County,34.4,-84.9,Georgia,13015,421
4580,30104,1,Aragon,Polk County,34.09,-85.06,Georgia,13233,279
4597,30105,3,Armuchee,Floyd County,34.5,-85.2,Georgia,13115,495
4603,30106,1,Austell,Cobb County,33.83,-84.64,Georgia,13067,1882
4675,30107,1,Ball Ground,Cherokee County,34.3,-84.3,Georgia,13057,585
4693,30108,2,Bowdon,Carroll County,33.5,-85.3,Georgia,13045,714
4705,30110,1,Bremen,Haralson County,33.7,-85.2,Georgia,13143,147
4754,30112,1,Carrollton,Carroll County,,,Georgia,13045,714
4757,30113,1,Buchanan,Haralson County,33.9,-85.2,Georgia,13143,147
4769,30114,1,Canton,Cherokee County,34.3,-84.5,Georgia,13057,585
4857,30115,1,Canton,Cherokee County,34.2,-84.4,Georgia,13057,585
4906,30116,2,Carrollton,Carroll County,33.6,-85.0,Georgia,13045,714
4962,30117,1,Carrollton,Carroll County,33.6,-85.1,Georgia,13045,714
5062,30118,2,Carrollton,Carroll County,33.572,-85.103,Georgia,13045,714
5066,30120,3,Cartersville,Bartow County,34.2,-84.8,Georgia,13015,421
5155,30121,2,Cartersville,Bartow County,34.2,-84.8,Georgia,13015,421
5229,30122,1,Lithia Springs,Douglas County,33.76,-84.65,Georgia,13097,677
5303,30123,2,Cassville,Bartow County,,,Georgia,13015,421
5305,30124,1,Cave Spring,Floyd County,34.14,-85.35,Georgia,13115,495
5316,30125,1,Cedartown,Polk County,34.0,-85.3,Georgia,13233,279
5396,30126,3,Mableton,Cobb County,33.82,-84.55,Georgia,13067,1882
5440,30127,1,Powder Springs,Cobb County,33.9,-84.7,Georgia,13067,1882
5546,30132,3,Dallas,Paulding County,34.0,-84.9,Georgia,13223,388
5620,30133,1,Douglasville,Douglas County,,,Georgia,13097,677
5621,30134,2,Douglasville,Douglas County,33.8,-84.8,Georgia,13097,677
5769,30135,1,Douglasville,Douglas County,33.7,-84.7,Georgia,13097,677
5913,30137,2,Emerson,Bartow County,34.12,-84.77,Georgia,13015,421
5916,30138,2,Esom Hill,Cleburne County,,,Georgia,NA,5
5918,30139,3,Fairmount,Gordon County,34.4,-84.7,Georgia,13129,258
5926,30141,2,Hiram,Paulding County,33.86,-84.76,Georgia,13223,388
5982,30143,3,Jasper,Pickens County,34.5,-84.4,Georgia,13227,113
6026,30144,2,Kennesaw,Cobb County,34.03,-84.6,Georgia,13067,1882
6104,30145,3,Kingston,Bartow County,34.2,-85.0,Georgia,13015,421
6118,30147,2,Lindale,Floyd County,34.15,-85.22,Georgia,13115,495
6127,30148,3,Marble Hill,Pickens County,34.44,-84.29,Georgia,13227,113
6128,30151,3,Nelson,Pickens County,,,Georgia,13227,113
6129,30152,1,Kennesaw,Cobb County,33.99,-84.64,Georgia,13067,1882
6185,30153,2,Rockmart,Polk County,34.0,-85.1,Georgia,13233,279
6248,30157,1,Dallas,Paulding County,33.9,-84.9,Georgia,13223,388
6335,30160,2,Kennesaw,Cobb County,,,Georgia,13067,1882
6336,30161,3,Rome,Floyd County,34.3,-85.2,Georgia,13115,495
6424,30164,2,Rome,Newton County,34.3,-85.2,Georgia,13217,812
6425,30165,3,Rome,Floyd County,34.3,-85.3,Georgia,13115,495
6561,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,13067,1882
6686,30170,1,Roopville,Carroll County,33.4,-85.2,Georgia,13045,714
6689,30171,2,Rydal,Bartow County,34.36,-84.74,Georgia,13015,421
6696,30173,2,Silver Creek,Floyd County,34.14,-85.13,Georgia,13115,495
6712,30175,2,Talking Rock,Pickens County,34.5,-84.5,Georgia,13227,113
6725,30176,2,Tallapoosa,Haralson County,33.8,-85.3,Georgia,13143,147
6741,30178,1,Taylorsville,Bartow County,34.1,-85.0,Georgia,13015,421
6744,30179,3,Temple,Carroll County,33.8,-85.0,Georgia,13045,714
6793,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,13045,714
6889,30182,1,Waco,Carroll County,33.65,-85.25,Georgia,13045,714
6897,30183,1,Waleska,Cherokee County,34.34,-84.59,Georgia,13057,585
6904,30184,3,White,Bartow County,34.3,-84.7,Georgia,13015,421
6915,30185,1,Whitesburg,Carroll County,33.51,-84.91,Georgia,13045,714
6924,30187,1,Winston,Douglas County,33.7,-84.8,Georgia,13097,677
6933,30188,1,Woodstock,Cherokee County,34.12,-84.45,Georgia,13057,585
6977,30189,1,Woodstock,Cherokee County,34.13,-84.57,Georgia,13057,585
7020,30204,2,Barnesville,Lamar County,33.1,-84.1,Georgia,13171,39
7042,30206,2,Concord,Pike County,33.1,-84.44,Georgia,13231,32
7049,30212,2,Experiment,Spalding County,,,Georgia,13255,328
7052,30213,3,Fairburn,Fulton County,33.6,-84.6,Georgia,13121,4126
7207,30214,2,Fayetteville,Fayette County,33.49,-84.48,Georgia,13113,147
7244,30215,2,Fayetteville,Fayette County,33.4,-84.5,Georgia,13113,147
7274,30216,2,Flovilla,Butts County,33.24,-83.87,Georgia,13035,79
7278,30217,1,Franklin,Heard County,33.3,-85.1,Georgia,13149,27
7294,30218,3,Gay,Meriwether County,33.13,-84.59,Georgia,13199,79
7297,30219,2,Glenn,Heard County,,,Georgia,13149,27
7298,30220,2,Grantville,Coweta County,33.23,-84.84,Georgia,13077,280
7309,30222,1,Greenville,Meriwether County,33.0,-84.7,Georgia,13199,79
7318,30223,2,Griffin,Spalding County,33.3,-84.3,Georgia,13255,328
7454,30224,1,Griffin,Spalding County,33.2,-84.2,Georgia,13255,328
7507,30228,1,Hampton,Henry County,33.41,-84.3,Georgia,13151,1093
7676,30230,3,Hogansville,Troup County,33.2,-84.9,Georgia,13285,573
7701,30233,1,Jackson,Butts County,33.3,-84.0,Georgia,13035,79
7738,30234,2,Jenkinsburg,Butts County,33.32,-84.03,Georgia,13035,79
7741,30236,1,Jonesboro,Clayton County,33.53,-84.33,Georgia,13063,1820
7950,30238,3,Jonesboro,Clayton County,33.5,-84.38,Georgia,13063,1820
8150,30240,2,Lagrange,Troup County,33.0,-85.1,Georgia,13285,573
8283,30241,2,Lagrange,Troup County,33.0,-85.0,Georgia,13285,573
8395,30248,1,Locust Grove,Henry County,33.3,-84.1,Georgia,13151,1093
8450,30250,2,Lovejoy,Clayton County,33.41,-84.3,Georgia,13063,1820
8452,30251,2,Luthersville,Meriwether County,33.18,-84.7,Georgia,13199,79
8456,30252,1,Mcdonough,Henry County,33.5,-84.0,Georgia,13151,1093
8510,30253,2,Mcdonough,Henry County,33.45,-84.19,Georgia,13151,1093
8677,30256,2,Meansville,Pike County,33.02,-84.32,Georgia,13231,32
8680,30257,2,Milner,Lamar County,33.1,-84.2,Georgia,13171,39
8682,30258,2,Molena,Pike County,33.0,-84.4,Georgia,13231,32
8687,30259,3,Moreland,Coweta County,33.27,-84.72,Georgia,13077,280
8689,30260,2,Morrow,Clayton County,33.58,-84.33,Georgia,13063,1820
8800,30263,2,Newnan,Coweta County,33.4,-84.9,Georgia,13077,280
8877,30265,3,Newnan,Coweta County,33.42,-84.7,Georgia,13077,280
8913,30266,1,Orchard Hill,Spalding County,,,Georgia,13255,328
8914,30268,2,Palmetto,Fulton County,33.6,-84.7,Georgia,13121,4126
8946,30269,2,Peachtree City,Fayette County,33.39,-84.57,Georgia,13113,147
8959,30271,1,Newnan,Coweta County,,,Georgia,13077,280
8961,30272,3,Red Oak,Fulton County,,,Georgia,13121,4126
8962,30273,3,Rex,Clayton County,33.58,-84.27,Georgia,13063,1820
9033,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1820
9263,30276,1,Senoia,Coweta County,33.3,-84.6,Georgia,13077,280
9273,30277,1,Sharpsburg,Coweta County,33.4,-84.6,Georgia,13077,280
9284,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,1093
9490,30284,3,Sunny Side,Spalding County,33.41,-84.3,Georgia,13255,328
9491,30285,1,The Rock,Upson County,32.97,-84.25,Georgia,13293,116
9493,30286,1,Thomaston,Upson County,32.9,-84.3,Georgia,13293,116
9546,30288,1,Conley,Clayton County,33.65,-84.32,Georgia,13063,1820
9587,30290,1,Tyrone,Fayette County,33.48,-84.59,Georgia,13113,147
9589,30291,2,Union City,Fulton County,33.57,-84.54,Georgia,13121,4126
9785,30292,2,Williamson,Pike County,33.17,-84.41,Georgia,13231,32
9789,30293,1,Woodbury,Meriwether County,33.0,-84.6,Georgia,13199,79
9793,30294,1,Ellenwood,DeKalb County,33.64,-84.25,Georgia,13089,3548
9949,30295,1,Zebulon,Pike County,33.1,-84.31,Georgia,13231,32
9950,30296,3,Riverdale,Clayton County,33.56,-84.45,Georgia,13063,1820
10102,30297,1,Forest Park,Clayton County,33.61,-84.36,Georgia,13063,1820
10201,30298,2,Forest Park,Clayton County,,,Georgia,13063,1820
10202,30301,1,Atlanta,Fulton County,,,Georgia,13121,4126
10204,30303,1,Atlanta,Fulton County,33.75,-84.39,Georgia,13121,4126
10211,30305,2,Atlanta,Fulton County,33.84,-84.38,Georgia,13121,4126
10212,30306,2,Atlanta,Fulton County,33.79,-84.35,Georgia,13121,4126
10213,30307,2,Atlanta,DeKalb County,33.77,-84.34,Georgia,13089,3548
10224,30308,1,Atlanta,Fulton County,33.77,-84.38,Georgia,13121,4126
10237,30309,1,Atlanta,Fulton County,33.8,-84.39,Georgia,13121,4126
10244,30310,2,Atlanta,Fulton County,33.73,-84.43,Georgia,13121,4126
10384,30311,3,Atlanta,Fulton County,33.73,-84.47,Georgia,13121,4126
10568,30312,1,Atlanta,Fulton County,33.74,-84.38,Georgia,13121,4126
10600,30313,2,Atlanta,Fulton County,33.76,-84.4,Georgia,13121,4126
10614,30314,1,Atlanta,Fulton County,33.76,-84.43,Georgia,13121,4126
10731,30315,2,Atlanta,Fulton County,33.7,-84.38,Georgia,13121,4126
10899,30316,1,Atlanta,DeKalb County,33.74,-84.34,Georgia,13089,3548
10985,30317,1,Atlanta,DeKalb County,33.75,-84.32,Georgia,13089,3548
10999,30318,2,Atlanta,Fulton County,33.79,-84.44,Georgia,13121,4126
11175,30319,1,Atlanta,DeKalb County,33.86,-84.35,Georgia,13089,3548
11178,30324,2,Atlanta,Fulton County,33.82,-84.36,Georgia,13121,4126
11186,30326,2,Atlanta,Fulton County,33.85,-84.36,Georgia,13121,4126
11189,30327,2,Atlanta,Fulton County,33.86,-84.42,Georgia,13121,4126
11190,30328,3,Atlanta,Fulton County,33.93,-84.4,Georgia,13121,4126
11196,30329,1,Atlanta,DeKalb County,33.83,-84.33,Georgia,13089,3548
11203,30331,2,Atlanta,Fulton County,33.72,-84.56,Georgia,13121,4126
11464,30332,2,Atlanta,Fulton County,33.75,-84.39,Georgia,13121,4126
11466,30334,1,Atlanta,Fulton County,33.749,-84.387,Georgia,13121,4126
11467,30336,2,Atlanta,Fulton County,33.74,-84.57,Georgia,13121,4126
11472,30337,1,Atlanta,Fulton County,33.64,-84.44,Georgia,13121,4126
11536,30338,1,Atlanta,DeKalb County,33.94,-84.32,Georgia,13089,3548
11551,30339,2,Atlanta,Cobb County,33.87,-84.45,Georgia,13067,1882
11564,30340,3,Atlanta,DeKalb County,33.89,-84.23,Georgia,13089,3548
11601,30341,2,Atlanta,DeKalb County,33.89,-84.28,Georgia,13089,3548
11624,30342,1,Atlanta,Fulton County,33.88,-84.38,Georgia,13121,4126
11631,30343,1,Atlanta,Fulton County,,,Georgia,13121,4126
11632,30344,3,Atlanta,Fulton County,33.68,-84.44,Georgia,13121,4126
11784,30345,1,Atlanta,DeKalb County,33.85,-84.28,Georgia,13089,3548
11791,30346,1,Atlanta,DeKalb County,33.92,-84.34,Georgia,13089,3548
11794,30349,2,Atlanta,Fulton County,33.6,-84.5,Georgia,13121,4126
12253,30350,2,Atlanta,Fulton County,33.98,-84.32,Georgia,13121,4126
12288,30354,1,Atlanta,Fulton County,33.66,-84.4,Georgia,13121,4126
12361,30356,1,Atlanta,Fulton County,,,Georgia,13121,4126
12362,30359,2,Atlanta,Fulton County,,,Georgia,13121,4126
12363,30360,2,Atlanta,DeKalb County,33.93,-84.26,Georgia,13089,3548
12386,30363,1,Atlanta,Fulton County,33.792,-84.399,Georgia,13121,4126
12388,30364,1,Atlanta,Fulton County,,,Georgia,13121,4126
12392,30366,2,Atlanta,Fulton County,,,Georgia,13121,4126
12394,30380,1,Atlanta,Fulton County,,,Georgia,13121,4126
12396,30392,2,Atlanta,Fulton County,,,Georgia,13121,4126
12397,30401,2,Swainsboro,Emanuel County,32.6,-82.4,Georgia,13107,305
12524,30410,1,Ailey,Montgomery County,32.2,-82.5,Georgia,13209,63
12532,30411,1,Alamo,Wheeler County,32.1,-82.8,Georgia,13309,24
12538,30413,1,Bartow,Jefferson County,32.9,-82.5,Georgia,13163,125
12542,30415,1,Brooklet,Bulloch County,32.4,-81.6,Georgia,13031,755
12562,30417,2,Claxton,Evans County,32.2,-81.9,Georgia,13109,46
12582,30420,1,Cobbtown,Tattnall County,32.26,-82.14,Georgia,13267,63
12585,30421,2,Collins,Tattnall County,32.2,-82.1,Georgia,13267,63
12593,30425,1,Garfield,Emanuel County,32.6,-82.0,Georgia,13107,305
12594,30426,1,Girard,Burke County,33.0,-81.7,Georgia,13033,183
12597,30427,1,Glennville,Tattnall County,31.9,-81.9,Georgia,13267,63
