,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
19081,31075,2,Rentz,Laurens County,32.4,-83.0,Georgia,13175,259
19085,31076,1,Reynolds,Taylor County,32.6,-84.1,Georgia,13269,11
19088,31077,1,Rhine,Dodge County,32.0,-83.2,Georgia,13091,251
19089,31078,3,Roberta,Crawford County,32.7,-84.1,Georgia,13079,22
19096,31079,1,Rochelle,Wilcox County,31.9,-83.4,Georgia,13315,40
19107,31082,1,Sandersville,Washington County,33.0,-82.9,Georgia,13303,190
19152,31085,2,Shady Dale,Jasper County,33.42,-83.63,Georgia,13159,60
19156,31086,2,Smarr,Monroe County,,,Georgia,13207,126
19157,31087,1,Sparta,Hancock County,33.3,-83.0,Georgia,13141,41
19184,31088,1,Warner Robins,Houston County,32.58,-83.65,Georgia,13153,879
19384,31089,2,Tennille,Washington County,32.9,-82.8,Georgia,13303,190
19410,31090,1,Toomsboro,Wilkinson County,32.8,-83.1,Georgia,13319,35
19415,31091,2,Unadilla,Dooly County,32.2,-83.7,Georgia,13093,42
19420,31092,2,Vienna,Dooly County,32.1,-83.8,Georgia,13093,42
19432,31093,3,Warner Robins,Houston County,32.65,-83.65,Georgia,13153,879
19600,31094,1,Warthen,Washington County,33.1,-82.8,Georgia,13303,190
19605,31095,2,Warner Robins,Houston County,,,Georgia,13153,879
19606,31096,2,Wrightsville,Johnson County,32.7,-82.8,Georgia,13167,39
19622,31097,1,Yatesville,Upson County,32.9,-84.1,Georgia,13293,116
19625,31098,1,Warner Robins,Houston County,32.62,-83.57,Georgia,13153,879
19628,31201,2,Macon,Bibb County,32.81,-83.62,Georgia,13021,1065
19650,31204,3,Macon,Bibb County,32.86,-83.67,Georgia,13021,1065
19788,31205,1,Macon,Bibb County,,,Georgia,13021,1065
19789,31206,1,Macon,Bibb County,32.8,-83.69,Georgia,13021,1065
19976,31207,2,Macon,Bibb County,32.829,-83.651,Georgia,13021,1065
19978,31208,2,Macon,Bibb County,,,Georgia,13021,1065
19979,31210,1,Macon,Bibb County,32.9,-83.75,Georgia,13021,1065
20043,31211,1,Macon,Bibb County,32.9,-83.6,Georgia,13021,1065
20118,31216,2,Macon,Bibb County,32.73,-83.69,Georgia,13021,1065
20138,31217,2,Macon,Bibb County,32.8,-83.5,Georgia,13021,1065
20215,31220,2,Macon,Bibb County,32.88,-83.81,Georgia,13021,1065
20231,31221,1,Macon,Bibb County,,,Georgia,13021,1065
20234,31301,2,Allenhurst,Liberty County,31.77,-81.62,Georgia,13179,413
20249,31302,2,Bloomingdale,Effingham County,32.11,-81.34,Georgia,13103,245
20261,31303,1,Clyo,Effingham County,32.5,-81.3,Georgia,13103,245
20262,31304,1,Crescent,McIntosh County,31.5,-81.33,Georgia,13191,59
20265,31305,2,Darien,McIntosh County,31.4,-81.4,Georgia,13191,59
20280,31307,3,Eden,Effingham County,32.174,-81.396,Georgia,13103,245
20281,31308,2,Ellabell,Bryan County,32.2,-81.5,Georgia,13029,80
20288,31309,3,Fleming,Liberty County,31.9,-81.45,Georgia,13179,413
20292,31310,1,Hinesville,Liberty County,,,Georgia,13179,413
20296,31312,1,Guyton,Effingham County,32.3,-81.4,Georgia,13103,245
20324,31313,3,Hinesville,Liberty County,31.9,-81.6,Georgia,13179,413
20504,31315,1,Fort Stewart,Liberty County,31.89,-81.6,Georgia,13179,413
20510,31316,2,Ludowici,Long County,31.8,-81.7,Georgia,13183,69
20548,31319,3,Meridian,McIntosh County,,,Georgia,13191,59
20549,31320,2,Midway,Liberty County,31.8,-81.4,Georgia,13179,413
20565,31321,1,Pembroke,Bryan County,32.2,-81.7,Georgia,13029,80
20581,31322,1,Pooler,Chatham County,32.11,-81.25,Georgia,13051,1416
20646,31323,3,Riceboro,Liberty County,31.7,-81.4,Georgia,13179,413
20650,31324,3,Richmond Hill,Bryan County,31.9,-81.3,Georgia,13029,80
20669,31326,1,Rincon,Effingham County,32.3,-81.2,Georgia,13103,245
20732,31328,1,Tybee Island,Chatham County,32.01,-80.88,Georgia,13051,1416
20733,31329,1,Springfield,Effingham County,32.4,-81.3,Georgia,13103,245
20757,31331,1,Townsend,McIntosh County,31.5,-81.4,Georgia,13191,59
20770,31401,2,Savannah,Chatham County,32.07,-81.09,Georgia,13051,1416
20809,31403,1,Savannah,Chatham County,,,Georgia,13051,1416
20812,31404,1,Savannah,Chatham County,32.05,-81.03,Georgia,13051,1416
20939,31405,1,Savannah,Chatham County,32.04,-81.17,Georgia,13051,1416
21051,31406,3,Savannah,Chatham County,31.97,-81.08,Georgia,13051,1416
21166,31407,1,Savannah,Chatham County,32.18,-81.18,Georgia,13051,1416
21230,31408,1,Savannah,Chatham County,32.12,-81.18,Georgia,13051,1416
21252,31409,1,Savannah,Chatham County,32.02,-81.15,Georgia,13051,1416
21253,31410,1,Savannah,Chatham County,32.01,-80.95,Georgia,13051,1416
21260,31412,2,Savannah,Chatham County,,,Georgia,13051,1416
21261,31414,2,Savannah,Chatham County,,,Georgia,13051,1416
21265,31415,1,Savannah,Chatham County,32.08,-81.13,Georgia,13051,1416
21312,31416,2,Savannah,Chatham County,,,Georgia,13051,1416
21315,31418,2,Savannah,Chatham County,,,Georgia,13051,1416
21316,31419,2,Savannah,Chatham County,32.0,-81.2,Georgia,13051,1416
21498,31420,2,Savannah,Chatham County,,,Georgia,13051,1416
21500,31501,2,Waycross,Ware County,31.24,-82.36,Georgia,13299,287
21588,31502,1,Waycross,Ware County,,,Georgia,13299,287
21590,31503,2,Waycross,Ware County,31.1,-82.4,Georgia,13299,287
21652,31510,1,Alma,Bacon County,31.6,-82.5,Georgia,13005,27
21668,31512,1,Ambrose,Coffee County,31.6,-83.0,Georgia,13069,561
21675,31513,3,Baxley,Appling County,31.8,-82.3,Georgia,13001,163
21758,31516,1,Blackshear,Pierce County,31.3,-82.2,Georgia,13229,87
21796,31518,1,Bristol,Appling County,31.51,-82.17,Georgia,13001,163
21797,31519,3,Broxton,Coffee County,31.7,-82.9,Georgia,13069,561
21805,31520,2,Brunswick,Glynn County,31.18,-81.48,Georgia,13127,442
21925,31521,1,Brunswick,Glynn County,,,Georgia,13127,442
21926,31522,3,Saint Simons Island,Glynn County,31.2,-81.4,Georgia,13127,442
21927,31523,1,Brunswick,Glynn County,31.2,-81.6,Georgia,13127,442
21948,31525,1,Brunswick,Glynn County,31.3,-81.5,Georgia,13127,442
22045,31532,2,Denton,Jeff Davis County,31.7,-82.7,Georgia,13161,183
22046,31533,2,Douglas,Coffee County,31.5,-82.8,Georgia,13069,561
22221,31534,3,Douglas,Coffee County,,,Georgia,13069,561
22224,31535,2,Douglas,Coffee County,31.5,-82.8,Georgia,13069,561
22308,31537,2,Folkston,Charlton County,30.9,-82.0,Georgia,13049,38
22317,31539,2,Hazlehurst,Jeff Davis County,31.8,-82.6,Georgia,13161,183
22424,31542,1,Hoboken,Brantley County,31.1,-82.2,Georgia,13025,52
22433,31543,3,Hortense,Brantley County,31.4,-81.8,Georgia,13025,52
22441,31544,2,Jacksonville,Telfair County,31.9,-82.9,Georgia,13271,111
22442,31545,1,Jesup,Wayne County,31.7,-82.0,Georgia,13305,289
22558,31546,1,Jesup,Wayne County,31.5,-81.8,Georgia,13305,289
22593,31548,2,Kingsland,Camden County,30.8,-81.7,Georgia,13039,290
22667,31549,1,Lumber City,Telfair County,31.9,-82.8,Georgia,13271,111
22685,31551,2,Mershon,Pierce County,31.5,-82.3,Georgia,13229,87
22687,31552,2,Millwood,Ware County,31.3,-82.6,Georgia,13299,287
22688,31553,1,Nahunta,Brantley County,31.2,-82.0,Georgia,13025,52
22695,31554,2,Nicholls,Coffee County,31.5,-82.6,Georgia,13069,561
22723,31555,2,Odum,Wayne County,31.7,-82.1,Georgia,13305,289
22731,31557,2,Patterson,Pierce County,31.4,-82.1,Georgia,13229,87
22735,31558,2,Saint Marys,Camden County,30.8,-81.5,Georgia,13039,290
22800,31560,2,Screven,Wayne County,31.5,-82.0,Georgia,13305,289
22810,31562,3,Saint George,Charlton County,30.7,-82.2,Georgia,13049,38
22820,31563,1,Surrency,Appling County,31.7,-82.2,Georgia,13001,163
22826,31565,3,Waverly,Camden County,31.1,-81.7,Georgia,13039,290
22827,31566,2,Waynesville,Brantley County,31.2,-81.8,Georgia,13025,52
22831,31567,1,West Green,Coffee County,31.62,-82.7,Georgia,13069,561
22834,31568,2,White Oak,Camden County,31.0,-81.8,Georgia,13039,290
22836,31569,1,Woodbine,Camden County,30.9,-81.6,Georgia,13039,290
22851,31601,1,Valdosta,Lowndes County,30.8,-83.4,Georgia,13185,855
23049,31602,3,Valdosta,Lowndes County,30.9,-83.3,Georgia,13185,855
23241,31603,1,Valdosta,Lowndes County,,,Georgia,13185,855
23243,31605,3,Valdosta,Lowndes County,30.95,-83.23,Georgia,13185,855
23298,31606,1,Valdosta,Lowndes County,30.8,-83.2,Georgia,13185,855
23308,31620,2,Adel,Cook County,31.1,-83.4,Georgia,13075,173
23366,31622,2,Alapaha,Berrien County,31.4,-83.2,Georgia,13019,101
23368,31624,1,Axson,Atkinson County,31.3,-82.7,Georgia,13003,56
23369,31625,1,Barney,Brooks County,31.01,-83.53,Georgia,13027,35
23373,31626,3,Boston,Thomas County,30.8,-83.8,Georgia,13275,302
23386,31627,2,Cecil,Cook County,31.1,-83.4,Georgia,13075,173
23389,31629,2,Dixie,Brooks County,30.8,-83.7,Georgia,13027,35
23390,31632,1,Hahira,Lowndes County,31.0,-83.4,Georgia,13185,855
23415,31634,2,Homerville,Clinch County,31.0,-82.7,Georgia,13065,18
23425,31635,1,Lakeland,Lanier County,31.1,-83.1,Georgia,13173,20
23434,31636,2,Lake Park,Lowndes County,30.7,-83.1,Georgia,13185,855
23441,31637,2,Lenox,Cook County,31.3,-83.4,Georgia,13075,173
23454,31638,1,Morven,Brooks County,30.92,-83.5,Georgia,13027,35
23456,31639,2,Nashville,Berrien County,31.2,-83.2,Georgia,13019,101
23481,31642,1,Pearson,Atkinson County,31.3,-82.9,Georgia,13003,56
23495,31643,2,Quitman,Brooks County,30.8,-83.6,Georgia,13027,35
23503,31645,1,Ray City,Berrien County,31.06,-83.23,Georgia,13019,101
23525,31647,1,Sparks,Cook County,31.2,-83.42,Georgia,13075,173
23549,31649,1,Stockton,Lanier County,30.92,-83.0,Georgia,13173,20
23550,31650,3,Willacoochee,Atkinson County,31.3,-83.0,Georgia,13003,56
23567,31698,2,Valdosta,Lowndes County,30.866,-83.288,Georgia,13185,855
23568,31701,2,Albany,Dougherty County,31.58,-84.15,Georgia,13095,914
23677,31702,2,Albany,Dougherty County,,,Georgia,13095,914
23679,31705,3,Albany,Dougherty County,31.5,-84.0,Georgia,13095,914
23855,31706,2,Albany,Dougherty County,,,Georgia,13095,914
23856,31707,3,Albany,Dougherty County,31.59,-84.21,Georgia,13095,914
23983,31708,1,Albany,Dougherty County,,,Georgia,13095,914
23985,31709,1,Americus,Sumter County,32.0,-84.1,Georgia,13261,319
24088,31712,1,Arabi,Crisp County,31.8,-83.7,Georgia,13081,227
24090,31714,1,Ashburn,Turner County,31.7,-83.7,Georgia,13287,89
24125,31716,2,Baconton,Mitchell County,31.4,-84.1,Georgia,13205,187
24133,31719,1,Americus,Sumter County,32.0,-84.3,Georgia,13261,319
24195,31720,2,Barwick,Thomas County,30.893,-83.739,Georgia,13275,302
24196,31721,2,Albany,Dougherty County,31.5,-84.3,Georgia,13095,914
24273,31722,1,Berlin,Colquitt County,31.069,-83.623,Georgia,13071,253
24274,31727,3,Brookfield,Tift County,,,Georgia,13277,321
24275,31730,2,Camilla,Mitchell County,31.2,-84.3,Georgia,13205,187
24331,31735,2,Cobb,Sumter County,31.97,-83.98,Georgia,13261,319
24333,31738,1,Coolidge,Thomas County,31.01,-83.87,Georgia,13275,302
24340,31743,2,De Soto,Sumter County,31.9,-84.0,Georgia,13261,319
24341,31744,2,Doerun,Colquitt County,31.3,-83.9,Georgia,13071,253
24345,31747,1,Ellenton,Colquitt County,31.177,-83.587,Georgia,13071,253
24349,31749,1,Enigma,Berrien County,31.4,-83.33,Georgia,13019,101
24356,31750,3,Fitzgerald,Ben Hill County,31.7,-83.2,Georgia,13017,282
24501,31757,3,Thomasville,Thomas County,30.9,-83.9,Georgia,13275,302
24521,31763,1,Leesburg,Lee County,31.7,-84.1,Georgia,13177,91
24569,31764,1,Leslie,Sumter County,32.0,-84.1,Georgia,13261,319
24578,31765,1,Meigs,Thomas County,31.1,-84.0,Georgia,13275,302
24586,31768,2,Moultrie,Colquitt County,31.2,-83.8,Georgia,13071,253
24663,31771,2,Norman Park,Colquitt County,31.3,-83.6,Georgia,13071,253
24681,31773,2,Ochlocknee,Thomas County,31.0,-84.1,Georgia,13275,302
24686,31774,3,Ocilla,Irwin County,31.6,-83.3,Georgia,13155,70
24719,31775,1,Omega,Tift County,31.34,-83.61,Georgia,13277,321
24727,31778,1,Pavo,Thomas County,31.0,-83.7,Georgia,13275,302
24735,31779,1,Pelham,Mitchell County,31.1,-84.2,Georgia,13205,187
24775,31780,2,Plains,Sumter County,32.0,-84.4,Georgia,13261,319
24777,31781,3,Poulan,Worth County,31.5,-83.8,Georgia,13321,186
24781,31782,2,Putney,Dougherty County,,,Georgia,13095,914
24782,31784,3,Sale City,Mitchell County,31.25,-84.05,Georgia,13205,187
24786,31787,3,Smithville,Lee County,31.9,-84.2,Georgia,13177,91
24788,31788,2,Moultrie,Colquitt County,31.1,-83.7,Georgia,13071,253
24817,31789,2,Sumner,Worth County,31.5,-83.7,Georgia,13321,186
24822,31790,3,Sycamore,Turner County,31.65,-83.56,Georgia,13287,89
24830,31791,2,Sylvester,Worth County,31.5,-83.9,Georgia,13321,186
24913,31792,3,Thomasville,Thomas County,30.8,-84.1,Georgia,13275,302
25013,31793,1,Tifton,Tift County,31.5,-83.6,Georgia,13277,321
25029,31794,1,Tifton,Tift County,31.4,-83.4,Georgia,13277,321
25170,31795,2,Ty Ty,Tift County,31.48,-83.68,Georgia,13277,321
25184,31796,1,Warwick,Worth County,31.8,-83.9,Georgia,13321,186
25188,31798,1,Wray,Irwin County,31.6,-83.1,Georgia,13155,70
25190,31799,2,Thomasville,Thomas County,,,Georgia,13275,302
25191,31801,1,Box Springs,Marion County,32.5,-84.6,Georgia,13197,20
25193,31803,3,Buena Vista,Marion County,32.3,-84.5,Georgia,13197,20
25202,31804,1,Cataula,Harris County,32.65,-84.9,Georgia,13145,58
25204,31805,2,Cusseta,Chattahoochee County,32.29,-84.75,Georgia,13053,19
25212,31806,2,Ellaville,Schley County,32.3,-84.3,Georgia,13249,14
25218,31807,2,Ellerslie,Harris County,32.65,-84.83,Georgia,13145,58
25220,31808,1,Fortson,Harris County,32.64,-85.01,Georgia,13145,58
25222,31811,3,Hamilton,Harris County,32.8,-85.0,Georgia,13145,58
25231,31812,1,Junction City,Talbot County,32.62,-84.45,Georgia,13263,24
25233,31815,1,Lumpkin,Stewart County,32.0,-84.9,Georgia,13259,15
25235,31816,2,Manchester,Meriwether County,32.88,-84.61,Georgia,13199,79
25253,31820,2,Midland,Muscogee County,32.55,-84.84,Georgia,13215,1806
25265,31821,3,Omaha,Stewart County,32.1,-84.9,Georgia,13259,15
25267,31822,2,Pine Mountain,Harris County,32.8,-84.9,Georgia,13145,58
25275,31824,1,Preston,Webster County,32.1,-84.5,Georgia,13307,4
25277,31825,3,Richland,Stewart County,32.1,-84.7,Georgia,13259,15
25283,31826,2,Shiloh,Harris County,32.79,-84.69,Georgia,13145,58
25285,31827,2,Talbotton,Talbot County,32.7,-84.5,Georgia,13263,24
25290,31830,2,Warm Springs,Meriwether County,32.89,-84.73,Georgia,13199,79
25294,31831,2,Waverly Hall,Harris County,32.7,-84.7,Georgia,13145,58
25299,31833,1,West Point,Troup County,32.8,-85.1,Georgia,13285,573
25329,31836,3,Woodland,Talbot County,32.8,-84.5,Georgia,13263,24
25335,31901,2,Columbus,Muscogee County,32.47,-84.98,Georgia,13215,1806
25362,31902,2,Columbus,Muscogee County,,,Georgia,13215,1806
25363,31903,3,Columbus,Muscogee County,32.41,-84.95,Georgia,13215,1806
25560,31904,1,Columbus,Muscogee County,32.54,-85.01,Georgia,13215,1806
25663,31905,3,Fort Benning,Chattahoochee County,32.4,-84.8,Georgia,13053,19
25667,31906,1,Columbus,Muscogee County,32.47,-84.95,Georgia,13215,1806
25823,31907,1,Columbus,Muscogee County,32.48,-84.87,Georgia,13215,1806
26248,31909,1,Columbus,Muscogee County,32.54,-84.92,Georgia,13215,1806
26342,31917,1,Columbus,Muscogee County,,,Georgia,13215,1806
26343,31997,1,Columbus,Muscogee County,,,Georgia,13215,1806
55360,39813,2,Arlington,Calhoun County,31.46,-84.74,Georgia,13037,13
55362,39815,1,Attapulgus,Decatur County,30.75,-84.47,Georgia,13087,231
55372,39817,1,Bainbridge,Decatur County,30.9,-84.6,Georgia,13087,231
55436,39818,1,Bainbridge,Decatur County,,,Georgia,13087,231
55440,39819,3,Bainbridge,Decatur County,30.9,-84.6,Georgia,13087,231
55487,39823,1,Blakely,Early County,31.3,-84.9,Georgia,13099,8
55492,39825,1,Brinson,Decatur County,30.9,-84.7,Georgia,13087,231
55493,39827,1,Cairo,Grady County,31.0,-84.2,Georgia,13131,226
55507,39828,3,Cairo,Grady County,30.8,-84.2,Georgia,13131,226
55597,39834,3,Climax,Decatur County,30.9,-84.4,Georgia,13087,231
55600,39837,2,Colquitt,Miller County,31.1,-84.7,Georgia,13201,26
55614,39840,2,Cuthbert,Randolph County,31.8,-84.8,Georgia,13243,16
55622,39842,3,Dawson,Terrell County,31.8,-84.4,Georgia,13273,49
55646,39845,3,Donalsonville,Seminole County,31.0,-84.9,Georgia,13253,19
55655,39846,2,Edison,Calhoun County,31.54,-84.75,Georgia,13037,13
55656,39851,1,Fort Gaines,Clay County,31.7,-85.0,Georgia,13061,5
55659,39854,3,Georgetown,Quitman County,31.9,-85.0,Georgia,13239,13
55665,39862,2,Leary,Calhoun County,31.5,-84.5,Georgia,13037,13
55668,39867,1,Morris,Clay County,31.8,-85.0,Georgia,13061,5
55669,39870,2,Newton,Baker County,31.3,-84.4,Georgia,13007,12
55676,39885,1,Sasser,Terrell County,31.722,-84.348,Georgia,13273,49
55677,39897,3,Whigham,Grady County,30.9,-84.3,Georgia,13131,226
109059,30302,1,Atlanta,Fulton County,,,Georgia,13121,4126
109357,31003,1,Allentown,Wilkinson County,32.6,-83.22,Georgia,13319,35
109478,30037,1,Decatur,Dekalb County,,,Georgia,NA,22
109835,30063,1,Marietta,Cobb County,,,Georgia,13067,1882
110352,30237,1,Jonesboro,Clayton County,,,Georgia,13063,1820
110566,39861,1,Jakin,Early County,31.2,-85.0,Georgia,13099,8
111349,31814,1,Louvale,Stewart County,32.1,-84.9,Georgia,13259,15
112743,30042,1,Lawrenceville,Gwinnett County,,,Georgia,13135,1964
112874,31733,1,Chula,Tift County,31.6,-83.5,Georgia,13277,321
